the_geom,COLLECTOR,DATE_,SECTION_,PATROL,ROUTE,ROAD_TYPE,REF_PT,COMMENTS,DATAFILE
POINT (-103.59456072856274 40.032581962845946),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,158,,s1p2701-06-04.cor
POINT (-103.59502178982471 40.04688563116006),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,159,,s1p2701-06-04.cor
POINT (-103.59955973007162 40.05810728750873),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,160,,s1p2701-06-04.cor
POINT (-103.60231150925708 40.072375465394934),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,161,,s1p2701-06-04.cor
POINT (-103.60097598672404 40.08680173605858),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,162,,s1p2701-06-04.cor
POINT (-103.59748148720497 40.102982244716564),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,163,,s1p2701-06-04.cor
POINT (-103.59478687579575 40.11546274438465),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,164,,s1p2701-06-04.cor
POINT (-103.59412421134388 40.12990957703717),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,165,,s1p2701-06-04.cor
POINT (-103.58681457751904 40.14228508513849),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,166,,s1p2701-06-04.cor
POINT (-103.58467410335963 40.15640428192181),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,167,,s1p2701-06-04.cor
POINT (-103.58463730606174 40.17057510544487),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,168,,s1p2701-06-04.cor
POINT (-103.58485795171917 40.18414450015829),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,169,,s1p2701-06-04.cor
POINT (-103.5891862808987 40.19921272378559),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,170,,s1p2701-06-04.cor
POINT (-103.59368773950924 40.21123287123733),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,171,,s1p2701-06-04.cor
POINT (-103.59951663933298 40.225480389814955),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,172,,s1p2701-06-04.cor
POINT (-103.60397358647751 40.24068321944965),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,173,,s1p2701-06-04.cor
POINT (-103.60004571466298 40.254568745854954),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,174,,s1p2701-06-04.cor
POINT (-103.60091693741357 40.25926465198016),"Daily, Curt",06/04/2001 12:00:00 AM,1,27,071D,Main_Hwy,174.47999573,,s1p2701-06-04.cor
POINT (-104.69084992994061 40.43088397675911),"Daily, Curt",04/17/2001 12:00:00 AM,1,64,085H,Main_Hwy,1,,s1p6401-04-17.cor
POINT (-105.07681810590569 40.590701878287966),"Daily, Curt",04/17/2001 12:00:00 AM,1,63,014C,Main_Hwy,134.77000427,,s1p6301-04-17.cor
POINT (-105.07365560245914 40.58860398456134),"Daily, Curt",04/17/2001 12:00:00 AM,1,63,014C,Main_Hwy,135,,s1p6301-04-17.cor
POINT (-105.07690519281911 40.536206989189054),"Daily, Curt",04/17/2001 12:00:00 AM,1,63,287C,Main_Hwy,343,,s1p6301-04-17.cor
POINT (-105.07689107788518 40.551799602426684),"Daily, Curt",04/17/2001 12:00:00 AM,1,63,287C,Main_Hwy,344,,s1p6301-04-17.cor
POINT (-105.07683095663579 40.5693885527749),"Daily, Curt",04/17/2001 12:00:00 AM,1,63,287C,Main_Hwy,345,,s1p6301-04-17.cor
POINT (-105.076914779412 40.58386853750631),"Daily, Curt",04/17/2001 12:00:00 AM,1,63,287C,Main_Hwy,346,,s1p6301-04-17.cor
POINT (-105.0765358004128 40.598821942765504),"Daily, Curt",04/17/2001 12:00:00 AM,1,63,287C,Main_Hwy,347,,s1p6301-04-17.cor
POINT (-105.0763194735597 40.61407303003825),"Daily, Curt",04/17/2001 12:00:00 AM,1,63,287C,Main_Hwy,348,,s1p6301-04-17.cor
POINT (-105.07328252561187 40.41118373093145),"Daily, Curt",04/17/2001 12:00:00 AM,1,62,287Z,Main_Hwy,0,,S1P6201-04-17.cor
POINT (-105.07458310967239 40.39768170450611),"Daily, Curt",04/17/2001 12:00:00 AM,1,62,287Z,Main_Hwy,1,,S1P6201-04-17.cor
POINT (-105.07351024720069 40.38667590079545),"Daily, Curt",04/17/2001 12:00:00 AM,1,62,287Z,Main_Hwy,1.75,,S1P6201-04-17.cor
POINT (-105.07320156042279 40.3926936794046),"Daily, Curt",04/17/2001 12:00:00 AM,1,62,287C,Main_Hwy,333,,S1P6201-04-17.cor
POINT (-105.07293715543861 40.40764290752314),"Daily, Curt",04/17/2001 12:00:00 AM,1,62,287C,Main_Hwy,334,,S1P6201-04-17.cor
POINT (-105.07574355031056 40.421567726243104),"Daily, Curt",04/17/2001 12:00:00 AM,1,62,287C,Main_Hwy,335,,S1P6201-04-17.cor
POINT (-105.12835548030004 40.407180041054886),"Daily, Curt",04/17/2001 12:00:00 AM,1,62,034A,Main_Hwy,89,,S1P6201-04-17.cor
POINT (-105.10819429658572 40.40715871874508),"Daily, Curt",04/17/2001 12:00:00 AM,1,62,034A,Main_Hwy,90,,S1P6201-04-17.cor
POINT (-105.08905440585534 40.40471034166317),"Daily, Curt",04/17/2001 12:00:00 AM,1,62,034A,Main_Hwy,91,,S1P6201-04-17.cor
POINT (-105.07027994060881 40.407185231109956),"Daily, Curt",04/17/2001 12:00:00 AM,1,62,034A,Main_Hwy,92,,S1P6201-04-17.cor
POINT (-105.0549554985166 40.40728429775538),"Daily, Curt",04/17/2001 12:00:00 AM,1,62,034A,Main_Hwy,93,,S1P6201-04-17.cor
POINT (-105.24807279849956 39.98364265276237),"Daily, Curt",05/02/2001 12:00:00 AM,1,71,093A,Main_Hwy,16,,s1p7101-05-02.cor
POINT (-105.26006731916175 39.99521515905266),"Daily, Curt",05/02/2001 12:00:00 AM,1,71,093A,Main_Hwy,17,,s1p7101-05-02.cor
POINT (-105.27235847459966 40.00606144795609),"Daily, Curt",05/02/2001 12:00:00 AM,1,71,093A,Main_Hwy,18,,s1p7101-05-02.cor
POINT (-105.27940392946624 40.01572878106765),"Daily, Curt",05/02/2001 12:00:00 AM,1,71,119A,Main_Hwy,41.79999924,,s1p7101-05-02.cor
POINT (-105.24890152734625 40.0145185769),"Daily, Curt",05/02/2001 12:00:00 AM,1,71,007C,Main_Hwy,53,,s1p7101-05-02.cor
POINT (-105.23051239626481 40.014565091129334),"Daily, Curt",05/02/2001 12:00:00 AM,1,71,007C,Main_Hwy,54,,s1p7101-05-02.cor
POINT (-105.26546826080713 40.01721651736713),"Daily, Curt",05/02/2001 12:00:00 AM,1,71,007C,Main_Hwy,52.04000092,,s1p7101-05-02.cor
POINT (-105.28177399847196 40.065154758435185),"Daily, Curt",05/02/2001 12:00:00 AM,1,71,007B,Main_Hwy,46,,s1p7101-05-02.cor
POINT (-105.28224210101334 40.049922297956556),"Daily, Curt",05/02/2001 12:00:00 AM,1,71,007B,Main_Hwy,47,,s1p7101-05-02.cor
POINT (-105.28213167928628 40.035092103885056),"Daily, Curt",05/02/2001 12:00:00 AM,1,71,007B,Main_Hwy,48,,s1p7101-05-02.cor
POINT (-105.28080233133416 40.02001399038188),"Daily, Curt",05/02/2001 12:00:00 AM,1,71,007B,Main_Hwy,49,,s1p7101-05-02.cor
POINT (-105.26547646605812 40.017211742595485),"Daily, Curt",05/03/2001 12:00:00 AM,1,71,007B,Main_Hwy,50.61000061,,S1P7101-05-01.cor
POINT (-105.2791610626256 40.01572763516961),"Daily, Curt",05/03/2001 12:00:00 AM,1,71,093A,Main_Hwy,19,,S1P7101-05-01.cor
POINT (-105.24076029186351 40.01407753935135),"Daily, Curt",05/03/2001 12:00:00 AM,1,71,157A,Main_Hwy,2,,S1P7101-05-01.cor
POINT (-105.23330198457398 40.000482073954586),"Daily, Curt",05/03/2001 12:00:00 AM,1,71,157A,Main_Hwy,1,,S1P7101-05-01.cor
POINT (-105.22840364330361 39.9834343615808),"Daily, Curt",05/03/2001 12:00:00 AM,1,71,157A,Main_Hwy,0,,S1P7101-05-01.cor
POINT (-105.22802470421405 39.983765678744305),"Daily, Curt",05/03/2001 12:00:00 AM,1,71,157A,Main_Hwy,0,,S1P7101-05-01.cor
POINT (-105.23298922019238 40.000618064255285),"Daily, Curt",05/03/2001 12:00:00 AM,1,71,157A,Main_Hwy,1,,S1P7101-05-01.cor
POINT (-105.24038425117865 40.01410623228059),"Daily, Curt",05/03/2001 12:00:00 AM,1,71,157A,Main_Hwy,2,,S1P7101-05-01.cor
POINT (-105.25852676052635 40.02178289544021),"Daily, Curt",05/03/2001 12:00:00 AM,1,71,036B,Main_Hwy,36,,S1P7101-05-01.cor
POINT (-105.25880105392348 40.00888123931219),"Daily, Curt",05/03/2001 12:00:00 AM,1,71,036B,Main_Hwy,37,,S1P7101-05-01.cor
POINT (-108.14322094311308 37.32523128583884),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,66,,S3P0401-05-31.cor
POINT (-108.12528395990734 37.326657169086175),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,67,,S3P0401-05-31.cor
POINT (-108.10730950412913 37.327947454739224),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,68,,S3P0401-05-31.cor
POINT (-108.07490746171909 37.31597615469532),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,70,,S3P0401-05-31.cor
POINT (-108.09120931810291 37.321738989100716),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,69,MMM,S3P0401-05-31.cor
POINT (-108.06276085856047 37.306784762304005),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,71,,S3P0401-05-31.cor
POINT (-108.05046839657719 37.29648250185152),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,72,,S3P0401-05-31.cor
POINT (-108.03479481010051 37.28830610363653),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,73,,S3P0401-05-31.cor
POINT (-108.02038532116701 37.27990079889699),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,74,,S3P0401-05-31.cor
POINT (-108.00649899597032 37.27118127466164),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,75,,S3P0401-05-31.cor
POINT (-107.99200306128814 37.263913121739435),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,76,,S3P0401-05-31.cor
POINT (-107.97316521601559 37.26395687795155),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,77,,S3P0401-05-31.cor
POINT (-107.9607913501016 37.27121897841437),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,78,,S3P0401-05-31.cor
POINT (-107.95031839117455 37.27820206448002),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,79,,S3P0401-05-31.cor
POINT (-107.93474002654943 37.277328768800515),"Meador, Lance",05/31/2001 12:00:00 AM,3,4,160A,Main_Hwy,80,,S3P0401-05-31.cor
POINT (-108.20601906659031 37.335400691174655),"Meador, Lance",05/30/2001 12:00:00 AM,3,4,160A,Main_Hwy,62,,s3p0401-05-30.cor
POINT (-108.18966025801008 37.339016572484795),"Meador, Lance",05/30/2001 12:00:00 AM,3,4,160A,Main_Hwy,63,,s3p0401-05-30.cor
POINT (-108.17612934671938 37.32956585683996),"Meador, Lance",05/30/2001 12:00:00 AM,3,4,160A,Main_Hwy,64,,s3p0401-05-30.cor
POINT (-108.16121899884581 37.322561865365245),"Meador, Lance",05/30/2001 12:00:00 AM,3,4,160A,Main_Hwy,65,,s3p0401-05-30.cor
POINT (-103.80026684342164 40.33326271231686),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,92,,s1p2601-05-31.cor
POINT (-103.80347445686866 40.34678784333305),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,93,,s1p2601-05-31.cor
POINT (-103.80467165287102 40.36072214587443),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,94,,s1p2601-05-31.cor
POINT (-103.80210318910729 40.37468979849109),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,95,,s1p2601-05-31.cor
POINT (-103.80168889027956 40.387642006603635),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,96,,s1p2601-05-31.cor
POINT (-103.80410683370893 40.401644974318614),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,97,,s1p2601-05-31.cor
POINT (-103.80390642515879 40.41601966173128),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,98,,s1p2601-05-31.cor
POINT (-103.79969291750908 40.42922462917034),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,99,,s1p2601-05-31.cor
POINT (-103.80235512311607 40.44331316546063),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,100,,s1p2601-05-31.cor
POINT (-103.80324754173506 40.45753456980692),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,101,,s1p2601-05-31.cor
POINT (-103.80312392883813 40.47191802165191),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,102,,s1p2601-05-31.cor
POINT (-103.80316462707783 40.48631891643904),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,103,,s1p2601-05-31.cor
POINT (-103.80320162248151 40.50071886616886),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,104,,s1p2601-05-31.cor
POINT (-103.80326477234135 40.51510848331885),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,105,,s1p2601-05-31.cor
POINT (-103.80330875334467 40.52390002537744),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,052B,Main_Hwy,105.5,,s1p2601-05-31.cor
POINT (-104.06104552141163 40.35688861913397),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,11,,s1p2601-05-31.cor
POINT (-104.04350588911032 40.36091126811321),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,12,,s1p2601-05-31.cor
POINT (-104.02425130513681 40.36412172634858),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,13,,s1p2601-05-31.cor
POINT (-104.00616658882312 40.36417982067502),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,14,,s1p2601-05-31.cor
POINT (-103.99435467470998 40.35800661559387),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,15,,s1p2601-05-31.cor
POINT (-103.97812352745235 40.350355654655644),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,16,,s1p2601-05-31.cor
POINT (-103.96176202108636 40.342300334540354),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,17,,s1p2601-05-31.cor
POINT (-103.94510421971238 40.341226499975484),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,18,,s1p2601-05-31.cor
POINT (-103.9317756192566 40.33614925015218),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,19,,s1p2601-05-31.cor
POINT (-103.92261808556053 40.32741314260042),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,20,,s1p2601-05-31.cor
POINT (-103.92013766003137 40.314741726899406),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,21,,s1p2601-05-31.cor
POINT (-103.90840009765628 40.30333512766532),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,22,,s1p2601-05-31.cor
POINT (-103.89625013236652 40.29308250192958),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,23,,s1p2601-05-31.cor
POINT (-103.8809681216833 40.284590726796814),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,24,,s1p2601-05-31.cor
POINT (-103.86788344995801 40.275944219374956),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,25,,s1p2601-05-31.cor
POINT (-103.84946515173225 40.27463786326582),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,26,,s1p2601-05-31.cor
POINT (-103.83244605686721 40.26827772490411),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,27,,s1p2601-05-31.cor
POINT (-103.81650605804589 40.26121683067867),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,28,,s1p2601-05-31.cor
POINT (-103.80166692684058 40.26112652013616),"Daily, Curt",05/31/2001 12:00:00 AM,1,26,144A,Main_Hwy,28.75,,s1p2601-05-31.cor
POINT (-107.60604720642213 37.223313583671825),"Meador, Lance",06/12/2001 12:00:00 AM,3,5,160E,Main_Hwy,1,,
POINT (-107.59182396156496 37.23125096479075),"Meador, Lance",06/12/2001 12:00:00 AM,3,5,160E,Main_Hwy,2,MMM,
POINT (-107.80951934401618 37.62852740392405),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,49,,s3p1201-06-07.cor
POINT (-107.80677941938924 37.64282396300474),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,50,,s3p1201-06-07.cor
POINT (-107.81062850016491 37.65636713460943),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,51,,s3p1201-06-07.cor
POINT (-107.7995523097909 37.65842008843862),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,52,,s3p1201-06-07.cor
POINT (-107.79540015125433 37.67196482382208),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,53,,s3p1201-06-07.cor
POINT (-107.79353696133768 37.67878082287075),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,54,,s3p1201-06-07.cor
POINT (-107.78017508825043 37.6762332286434),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,55,,s3p1201-06-07.cor
POINT (-107.77945912540609 37.690327391622304),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,56,,s3p1201-06-07.cor
POINT (-107.77319150948503 37.700517900709),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,57,,s3p1201-06-07.cor
POINT (-107.76780880985152 37.70822379401986),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,58,,s3p1201-06-07.cor
POINT (-107.75491298891816 37.71591704020004),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,59,,s3p1201-06-07.cor
POINT (-107.7498032759436 37.72719886760006),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,60,,s3p1201-06-07.cor
POINT (-107.74169295120498 37.72831152568644),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,61,,s3p1201-06-07.cor
POINT (-107.7255562167338 37.730239131571864),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,62,,s3p1201-06-07.cor
POINT (-107.70998445096512 37.7335504782745),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,63,,s3p1201-06-07.cor
POINT (-107.69783273460747 37.73793981669954),"Meador, Lance",06/07/2001 12:00:00 AM,3,12,550B,Main_Hwy,64,,s3p1201-06-07.cor
POINT (-107.86778147219388 37.24669733431),"Meador, Lance",06/13/2001 12:00:00 AM,3,10,003A,Main_Hwy,1,,s3p1001-06-13.cor
POINT (-107.87485820747465 37.2602738823241),"Meador, Lance",06/13/2001 12:00:00 AM,3,10,003A,Main_Hwy,2,,s3p1001-06-13.cor
POINT (-107.8665491880431 37.23346131817709),"Meador, Lance",06/13/2001 12:00:00 AM,3,10,160A,Main_Hwy,86,,s3p1001-06-13.cor
POINT (-107.85136053278222 37.21936714454513),"Meador, Lance",06/13/2001 12:00:00 AM,3,10,160A,Main_Hwy,88,,s3p1001-06-13.cor
POINT (-107.83718380037935 37.22794241034456),"Meador, Lance",06/13/2001 12:00:00 AM,3,10,160A,Main_Hwy,89,,s3p1001-06-13.cor
POINT (-107.82062675466703 37.2271323928704),"Meador, Lance",06/13/2001 12:00:00 AM,3,10,160A,Main_Hwy,90,,s3p1001-06-13.cor
POINT (-107.80267172830658 37.228717740070174),"Meador, Lance",06/13/2001 12:00:00 AM,3,10,160A,Main_Hwy,91,,s3p1001-06-13.cor
POINT (-107.85875477348912 37.22553737798441),"Meador, Lance",06/13/2001 12:00:00 AM,3,10,160A,Main_Hwy,87,MMM,s3p1001-06-13.cor
POINT (-107.05363059429258 39.36786077018654),"Shrader, Buck",11/07/2000 12:00:00 AM,2,16,082B,Main_Hwy,22,,s2p1600-11-07.cor
POINT (-107.03571653621924 39.368494738110876),"Shrader, Buck",11/07/2000 12:00:00 AM,2,16,082B,Main_Hwy,23,,s2p1600-11-07.cor
POINT (-107.06477183309275 39.36600012124974),"Shrader, Buck",11/07/2000 12:00:00 AM,2,16,082A,Frontage_Road,21.46999931,,s2p1600-11-07.cor
POINT (-107.05957519348155 39.36479659767608),"Shrader, Buck",11/07/2000 12:00:00 AM,2,16,082A,Frontage_Road,21.79000092,,s2p1600-11-07.cor
POINT (-107.0446723584145 39.365323078819735),"Shrader, Buck",11/07/2000 12:00:00 AM,2,16,082A,Frontage_Road,22.54000092,,s2p1600-11-07.cor
POINT (-107.03503379219474 39.3648752216569),"Shrader, Buck",11/07/2000 12:00:00 AM,2,16,082A,Frontage_Road,23,,s2p1600-11-07.cor
POINT (-107.03919585089783 39.36531184033874),"Shrader, Buck",11/07/2000 12:00:00 AM,2,16,082A,Ramp,22.85000038,,s2p1600-11-07.cor
POINT (-107.04008280336882 39.36521881552772),"Shrader, Buck",11/07/2000 12:00:00 AM,2,16,082A,Ramp,22.79999924,,s2p1600-11-07.cor
POINT (-107.08024864826406 39.385126259920675),"Shrader, Buck",11/07/2000 12:00:00 AM,2,16,082A,Frontage_Road,19.82999992,,s2p1600-11-07.cor
POINT (-107.07813287557585 39.37925957022173),"Shrader, Buck",11/07/2000 12:00:00 AM,2,16,082A,Frontage_Road,20.25,,s2p1600-11-07.cor
POINT (-107.07809500779285 39.37916644987859),"Shrader, Buck",11/07/2000 12:00:00 AM,2,16,082A,Frontage_Road,20.23999977,,s2p1600-11-07.cor
POINT (-107.07680915431553 39.376384527477875),"Shrader, Buck",11/07/2000 12:00:00 AM,2,16,082A,Frontage_Road,20.64999962,,s2p1600-11-07.cor
POINT (-107.15243963929336 39.407105383693846),"Shrader, Buck",11/07/2000 12:00:00 AM,2,16,082A,Frontage_Road,15.5,,s2p1600-11-07.cor
POINT (-107.10854242548778 39.39862092138246),"Shrader, Buck",11/07/2000 12:00:00 AM,2,16,082A,Frontage_Road,17.95999908,,s2p1600-11-07.cor
POINT (-106.67072337947425 39.70051389512944),"Shrader, Buck",11/29/2000 12:00:00 AM,2,14,006E,Main_Hwy,159.57000732,,s2p1400-11-29.cor
POINT (-106.66485642241982 39.69777966046721),"Shrader, Buck",11/29/2000 12:00:00 AM,2,14,006E,Main_Hwy,160,,s2p1400-11-29.cor
POINT (-106.6589933777027 39.684138240036624),"Shrader, Buck",11/29/2000 12:00:00 AM,2,14,006E,Main_Hwy,161,MM MISSING,s2p1400-11-29.cor
POINT (-106.64681236862567 39.675612476535385),"Shrader, Buck",11/29/2000 12:00:00 AM,2,14,006E,Main_Hwy,162,,s2p1400-11-29.cor
POINT (-106.64473562458028 39.662626233959955),"Shrader, Buck",11/29/2000 12:00:00 AM,2,14,006E,Main_Hwy,163,,s2p1400-11-29.cor
POINT (-106.63013546397741 39.65427680291339),"Shrader, Buck",11/29/2000 12:00:00 AM,2,14,006E,Main_Hwy,164,,s2p1400-11-29.cor
POINT (-106.612767490028 39.648566205050116),"Shrader, Buck",11/29/2000 12:00:00 AM,2,14,006E,Main_Hwy,165,MM MISSING,s2p1400-11-29.cor
POINT (-106.59393338211518 39.64399565398262),"Shrader, Buck",11/29/2000 12:00:00 AM,2,14,006E,Main_Hwy,165.99000549,,s2p1400-11-29.cor
POINT (-104.97629609289605 40.5810609011422),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,140.22999573,,s1p2001-07-02.cor
POINT (-104.94561577435478 40.58082873406492),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,142,,s1p2001-07-02.cor
POINT (-104.92788963125322 40.58143744326826),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,143,,s1p2001-07-02.cor
POINT (-104.90856982017608 40.58146424568616),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,144,,s1p2001-07-02.cor
POINT (-104.89076099864404 40.58146983164768),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,145,,s1p2001-07-02.cor
POINT (-104.87421538162866 40.581456260273775),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,146,,s1p2001-07-02.cor
POINT (-104.85284975348492 40.58144172347449),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,147,,s1p2001-07-02.cor
POINT (-104.83289150189906 40.581516862129995),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,148,,s1p2001-07-02.cor
POINT (-104.81453816688418 40.58216802611772),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,149,,s1p2001-07-02.cor
POINT (-104.79875296242251 40.58219919059108),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,150,,s1p2001-07-02.cor
POINT (-104.77778575615031 40.582406332322),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,151,,s1p2001-07-02.cor
POINT (-104.7575876520747 40.58250253147379),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,152,,s1p2001-07-02.cor
POINT (-104.73869550996235 40.582356397825),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,153,,s1p2001-07-02.cor
POINT (-104.71927278298108 40.58263039277913),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,154,,s1p2001-07-02.cor
POINT (-104.70084089033496 40.582363987059),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,155,,s1p2001-07-02.cor
POINT (-104.68205196695966 40.58188712324814),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,156,,s1p2001-07-02.cor
POINT (-104.66232783043864 40.5815029774126),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,157,,s1p2001-07-02.cor
POINT (-104.64432847006559 40.58104817212227),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,158,,s1p2001-07-02.cor
POINT (-104.62667622222044 40.58060461673795),"Walker, Jill",07/02/2001 12:00:00 AM,1,20,014C,Main_Hwy,159,,s1p2001-07-02.cor
